	TCGA.02.0001	TCGA.02.0003	TCGA.02.0007	TCGA.02.0009	TCGA.02.0010	TCGA.02.0011	TCGA.02.0014	TCGA.02.0021	TCGA.02.0024	TCGA.02.0027	TCGA.02.0028	TCGA.02.0033	TCGA.02.0034	TCGA.02.0038	TCGA.02.0043	TCGA.02.0047	TCGA.02.0052	TCGA.02.0054	TCGA.02.0057	TCGA.02.0058	TCGA.02.0060	TCGA.02.0064	TCGA.02.0069	TCGA.02.0071	TCGA.02.0074	TCGA.02.0075	TCGA.02.0080	TCGA.02.0083	TCGA.02.0085	TCGA.02.0086	TCGA.02.0089	TCGA.02.0099	TCGA.02.0102	TCGA.02.0107	TCGA.02.0113	TCGA.02.0114	TCGA.02.0115	TCGA.02.0116	TCGA.02.2466	TCGA.02.2470	TCGA.02.2483	TCGA.02.2485	TCGA.02.2486	TCGA.06.0122	TCGA.06.0124	TCGA.06.0125	TCGA.06.0126	TCGA.06.0128	TCGA.06.0129	TCGA.06.0130	TCGA.06.0133	TCGA.06.0137	TCGA.06.0139	TCGA.06.0140	TCGA.06.0141	TCGA.06.0142	TCGA.06.0143	TCGA.06.0145	TCGA.06.0147	TCGA.06.0155	TCGA.06.0169	TCGA.06.0875	TCGA.06.0876	TCGA.06.0877	TCGA.06.0878	TCGA.06.0879	TCGA.06.0881	TCGA.06.0882	TCGA.06.0939	TCGA.06.1084	TCGA.06.1086	TCGA.06.1087	TCGA.06.1800	TCGA.06.1801	TCGA.06.1802	TCGA.06.1805	TCGA.06.2557	TCGA.06.2558	TCGA.06.2559	TCGA.06.2561	TCGA.06.2562	TCGA.06.2563	TCGA.06.2564	TCGA.06.2565	TCGA.06.2566	TCGA.06.2567	TCGA.06.2569	TCGA.06.2570	TCGA.12.0670	TCGA.12.0820	TCGA.12.0821	TCGA.12.0822	TCGA.12.0826	TCGA.12.0827	TCGA.12.0828	TCGA.12.0829	TCGA.12.1088	TCGA.12.1089	TCGA.12.1090	TCGA.12.1091	TCGA.12.1092	TCGA.12.1093	TCGA.12.1094	TCGA.12.1095	TCGA.12.1096	TCGA.12.1097	TCGA.12.1098	TCGA.12.1099	TCGA.12.1597	TCGA.12.1598	TCGA.12.1599	TCGA.12.1600	TCGA.12.1602	TCGA.12.3644	TCGA.12.3646	TCGA.12.3648	TCGA.12.3649	TCGA.12.3650	TCGA.12.3651	TCGA.12.3652	TCGA.12.3653	TCGA.14.0736	TCGA.14.0783	TCGA.14.0786	TCGA.14.0787	TCGA.14.0789	TCGA.14.0790	TCGA.14.0812	TCGA.14.0813	TCGA.14.0817	TCGA.14.0865	TCGA.14.0866	TCGA.14.0867	TCGA.14.0871	TCGA.14.1034	TCGA.14.1037	TCGA.14.1396	TCGA.14.1401	TCGA.14.1402	TCGA.14.1451	TCGA.14.1452	TCGA.14.1453	TCGA.14.1454	TCGA.14.1455	TCGA.14.1456	TCGA.14.1458	TCGA.14.1459	TCGA.14.1794	TCGA.14.1795	TCGA.14.1821	TCGA.14.1823	TCGA.14.1825	TCGA.14.1827	TCGA.14.1829	TCGA.14.2554	TCGA.14.2555	TCGA.14.3476	TCGA.14.3477	TCGA.14.4157	TCGA.15.1446	TCGA.15.1447	TCGA.15.1449	TCGA.16.0846	TCGA.16.0848	TCGA.16.0849	TCGA.16.0850	TCGA.16.0861	TCGA.16.1045	TCGA.16.1047	TCGA.16.1048	TCGA.16.1055	TCGA.16.1056	TCGA.16.1060	TCGA.16.1062	TCGA.16.1063	TCGA.16.1460	TCGA.19.0955	TCGA.19.0957	TCGA.19.0960	TCGA.19.0962	TCGA.19.0963	TCGA.19.0964	TCGA.19.1385	TCGA.19.1386	TCGA.19.1387	TCGA.19.1388	TCGA.19.1389	TCGA.19.1390	TCGA.19.1392	TCGA.19.1786	TCGA.19.1787	TCGA.19.1788	TCGA.19.1789	TCGA.19.1790	TCGA.19.1791	TCGA.19.2619	TCGA.19.2620	TCGA.19.2621	TCGA.19.2623	TCGA.19.2624	TCGA.19.2625	TCGA.19.2629	TCGA.19.2631	TCGA.19.4068	TCGA.26.1438	TCGA.26.1439	TCGA.26.1440	TCGA.26.1443	TCGA.26.1799	TCGA.27.1830	TCGA.27.1831	TCGA.27.1832	TCGA.27.1833	TCGA.27.1834	TCGA.27.1835	TCGA.27.1836	TCGA.27.1837	TCGA.27.1838	TCGA.27.2518	TCGA.27.2519	TCGA.27.2521	TCGA.27.2523	TCGA.27.2524	TCGA.27.2526	TCGA.27.2527	TCGA.27.2528	TCGA.28.1745	TCGA.28.1746	TCGA.28.1747	TCGA.28.1749	TCGA.28.1750	TCGA.28.1751	TCGA.28.1752	TCGA.28.1753	TCGA.28.1755	TCGA.28.1756	TCGA.28.1757	TCGA.28.1760	TCGA.28.2502	TCGA.28.2506	TCGA.28.2509	TCGA.28.2513	TCGA.28.2514	TCGA.32.1970	TCGA.32.1973	TCGA.32.1976	TCGA.32.1977	TCGA.32.1978	TCGA.32.1982	TCGA.32.1986	TCGA.32.1987	TCGA.32.1991	TCGA.32.2491	TCGA.32.2494	TCGA.32.2495	TCGA.32.2615	TCGA.32.2616	TCGA.32.2632	TCGA.32.2634	TCGA.32.2638	TCGA.32.4208	TCGA.32.4209	TCGA.32.4210	TCGA.32.4211	TCGA.32.4213	TCGA.32.4719	TCGA.41.2571	TCGA.41.2572	TCGA.41.2573	TCGA.41.2575	TCGA.41.3392	TCGA.41.3393	TCGA.41.3915	TCGA.41.4097
FOXJ1	-0.64454189	-0.884175853	-0.827833113	-1.073639281	-0.78700535	-0.844657439	-0.795159893	-1.201893369	-0.484977198	-0.074949265	0.015444471	0.397756137	-0.011764863	-1.536725368	0.488452495	-1.029335261	1.15183054	1.913520206	1.190632325	-0.66808993	-0.519674305	-0.051582178	-0.81180497	-0.145341248	-0.551501479	-0.641078656	-0.411893206	-0.741274399	0.488677548	0.591882428	0.261752568	1.875376638	0.174539586	-0.016474217	1.540343785	-0.756667535	-0.218563121	-1.205636376	0.169007123	-0.969396266	-0.889469023	1.111685051	2.175807418	-0.612770392	-1.125359065	0.161026845	-0.584195135	-0.459990096	-0.94480319	-0.898198745	0.849638436	0.197759601	-0.87266484	2.424158065	-0.249141523	-0.481065994	0.412150236	-0.151783587	-0.454634085	-0.908360774	0.521858741	-0.974617585	-0.030013407	-0.121289273	0.207892111	0.726104009	-0.896932411	0.955160479	-0.202926714	-0.236255641	-0.159128168	-0.941097964	-0.524253122	-0.855478039	-0.697630595	0.19463521	-0.889627658	0.190848412	-0.471816584	0.97883347	-0.491092767	-0.516816889	0.379445015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC27A3	-0.566919322	-0.420446067	1.088516709	-1.242006361	-0.169749858	-1.355783212	-2.487701837	0.232940056	-2.659873749	1.713001223	1.114622629	-1.605741175	0.313671701	0.740918701	0.186632174	-2.487636016	-0.241202088	-1.657936468	0.236185197	-0.257485247	1.862183479	-0.27622793	-1.220134953	0.545791158	-1.050403307	0.538182043	-2.538715092	-0.232873442	-0.933522117	2.000950608	0.303464268	0.098504327	-1.20774079	-0.553209967	1.458409144	-2.210173416	1.266229795	-0.151574514	-0.748364985	-0.365548071	-1.598989116	-0.295843183	0.17086159	-1.040228614	-0.552113407	0.618701804	0.089298462	-2.590268817	-2.428104266	-0.305085087	-0.167215883	0.022037424	-1.251908059	-0.078931159	-0.896330935	-1.37981781	-0.140017503	-0.423646941	-0.474978313	1.173691468	-0.01180976	-0.933753114	0.115562607	-0.011787257	-0.639701969	-0.334941681	-0.77041353	0.495214613	-1.752040876	1.364123477	0.056418339	0.62866848	-1.0400979	-0.231761343	-0.445715398	-1.401912477	0.805566668	-0.226627764	0.195218767	0.983870349	0.95440961	1.130466065	0.75312665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF4	-0.631851148	-0.658301619	1.536202211	1.206407284	-0.017525883	-0.780729287	-0.077474073	-1.021219024	-1.078336998	2.435415421	2.669346999	0.018168237	0.492306165	-0.82145854	-0.707874993	0.307750357	-0.618954119	-0.295048133	-1.01818301	-0.584320517	-0.020361783	1.01223725	-0.777407254	-0.674510645	-0.967618547	-0.574072388	-1.068835645	-1.37265992	-0.698423522	-1.292344382	-0.849644474	-1.771489056	-1.353616877	-1.301369898	-0.931620557	-1.281290418	-1.568371336	-1.492587993	-0.271726286	-0.927315056	2.944291677	0.94913102	1.269764826	-0.224918305	-1.134658592	-0.143359963	-0.753558249	0.861768938	-0.816896768	-0.274577211	-0.391086852	0.637740348	1.078024607	0.359678738	1.211281256	0.60535013	-1.199332812	1.438439945	0.052978651	0.946059957	0.750506	0.036270044	0.38301762	0.997783754	0.259445021	0.531661059	0.915210232	-0.169733895	0.297827397	0.034321576	-1.169828935	-0.621679472	0.776527098	-0.937909098	2.441154726	-0.23377086	-0.080194807	0.657473117	-0.642484406	0.319879371	-0.613943048	-0.428148619	-0.757965816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO2A1	1.397968476	1.025846959	-0.834275597	0.556318023	0.206802475	-1.082120325	-0.495352438	1.895130409	-0.270520013	3.938662239	3.621889005	-0.514577427	1.532327515	-0.979193035	1.130207308	-0.744167962	1.538489811	1.398725781	-0.169553092	-0.025447835	2.69563199	-0.503480871	1.301026536	-0.435111711	-2.171145246	-0.377870021	-0.255770933	-1.495930655	0.275559217	-0.08121299	-0.816673501	0.653721661	-1.187374159	0.124773793	-0.15963328	-1.337784016	-0.453220991	-1.438125604	1.231057433	-0.026870982	-1.1377752	-0.15130742	-1.182618888	-0.500657249	-0.57847489	-0.779357481	0.597342355	0.215252785	-0.874681632	0.813864056	-0.364457707	-0.021981348	0.452157924	0.133374818	0.071746359	-0.406256269	0.387593086	-0.337923475	1.41698228	-0.234415165	-0.049224683	-0.385206094	-0.547006937	-0.134234655	-0.502245735	-0.273370608	1.526322055	-0.310504961	-1.433784044	-1.123558887	-1.465982618	-1.930210736	0.280344364	-0.043877417	0.044314861	-0.176022364	-0.000776719	0.292802928	2.068334565	0.898869431	0.584596393	0.122674245	0.399955624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMP3	2.263723048	4.443296209	-0.194701008	1.094116159	0.718193993	3.670482702	-0.838231714	-0.241341411	-0.694145299	5.105503167	4.956672482	3.021814934	4.376455866	-0.832397922	2.499670397	2.498677907	4.022644297	1.622125744	1.682362852	1.023330861	5.027732462	0.194646155	-0.702662122	-0.488450446	-0.9740956	-0.672947004	-0.80272737	-0.711354952	-0.177803078	0.239110474	0.137035066	0.105901476	-0.742018114	-0.087771929	-0.392653197	-0.411717322	-0.036365977	-0.404583315	-0.335921047	-0.517009274	-0.535334446	0.108517833	1.646302684	0.368913266	-0.268511842	-0.320642943	-0.147046083	-0.631208487	-0.04610632	1.113599125	-0.054841045	0.092781159	0.066802482	-0.065713166	-0.075155595	-0.291854047	-0.624930268	0.283556363	1.811767309	-0.273060808	0.045083937	-0.679220635	-0.119401863	-0.578041608	0.662503005	-0.100212184	0.086070095	-0.607843163	0.28281311	0.589793311	0.141262571	-0.078917226	0.24270329	-0.298498143	-0.405350391	-0.789368598	0.858970743	-0.056605318	-0.439619327	-0.312125711	0.43244718	-0.767494089	-0.487291966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FABP5	-1.142789019	0.082234767	-3.711677732	-0.29182863	-0.952383413	0.483017638	-2.134810725	0.321502795	-0.704334577	0.617689332	0.660737754	0.134129572	0.212369299	-3.823242093	-0.331145495	0.439249687	0.545996117	-0.439895608	-1.757588534	0.185971267	0.521361615	0.929321404	0.649841277	0.500580451	0.747478562	0.83431622	-3.498240449	1.136743862	0.95252331	0.96883689	-0.388371981	0.336795956	1.182097324	0.975228124	0.502225311	-1.774597597	1.070707807	-0.172543123	-0.787387507	1.242431684	-0.01959206	0.152169416	0.318961138	0.907780501	1.103500386	0.425129576	-0.036093879	-1.369120382	-0.86148093	0.091874618	-0.62074028	0.623354237	0.691422462	-1.138401279	0.66158738	-0.764556038	0.77036159	0.578945987	0.796625336	0.642703853	-0.668898179	0.748319209	0.530854739	-0.89011174	0.624217752	0.990456466	0.716171325	0.58497947	0.992797373	0.559197981	0.498390221	-0.435681793	0.390819078	-0.056003363	1.100736541	-1.103048915	-0.147098019	0.60384396	0.949060161	0.010176035	0.459536296	-0.317810195	0.015200675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENOSF1	0.74321599	1.412546333	1.428143431	0.658157748	2.139803362	1.904547031	1.271502276	2.433094556	2.231412965	1.490634968	1.51948149	1.224505422	-0.468480174	2.713149377	0.81022397	2.055566595	1.861748188	0.971845293	1.791558907	0.986651575	1.975277107	0.126478315	-0.006395562	0.725579615	0.020307676	-0.756455212	-1.113376885	1.375694095	-0.471621655	1.904823349	0.302809401	-0.436783011	0.938038076	0.618382204	0.339942303	0.800034114	0.928428248	1.74501674	0.102237447	-0.43501465	0.258784371	0.217242637	0.092451449	0.22795774	0.689813192	-0.467457295	-0.190704794	-0.741039929	0.769711818	0.707402948	-1.24331025	-0.303931887	1.523461952	-0.848338591	1.212707721	1.837762839	0.382408051	-0.144046277	0.35946911	-0.292726513	0.423553663	-0.709759199	-1.41410584	-0.775065202	1.414542549	0.426714328	1.666723003	0.186634224	-0.431385734	-0.450145244	0.664076119	0.042218749	-0.843112903	-0.823254842	-0.634405359	-0.034951588	0.004263668	-0.326351924	2.03974796	0.154879074	-0.151611262	-0.63774961	0.790005416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIS2	-2.023309961	-0.851084277	-1.421336387	-1.910036256	-0.72651878	-2.597798627	0.693135585	0.112048058	-2.331779104	-0.037440164	-0.750192697	-2.03419496	-1.152798264	-0.341069556	-0.677230121	-1.078357233	-1.398364382	-2.00331929	0.315794964	-2.487887523	-0.459286221	-0.552255347	-0.036330681	1.070981803	0.138548706	1.0130311	0.674800327	-0.469664473	0.776592223	-3.628499077	0.043282928	0.978813897	0.984274727	-0.021993185	-0.263285595	0.423939206	-1.452452451	-0.02183667	0.774629757	0.040336159	0.531727698	1.115408918	0.413172301	0.327927126	0.178944628	-3.435681879	0.2848086	-0.125659636	0.613433221	1.048849497	0.441140247	-1.211599173	-0.906133958	1.254664672	-0.836538572	0.095850163	0.387687625	-1.38062405	-1.512926724	0.657107593	-1.646413496	-0.176084707	0.149017907	-0.51051296	-3.726522388	0.563530797	-0.454289087	0.987991987	-2.630924516	-0.787904238	0.482564849	1.090637046	0.562918749	-0.546757368	0.790390166	0.637789444	0.487160149	0.027253513	0.633559499	1.040054206	-2.343774805	0.268646116	1.129710845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1A	0.937604423	0.373895014	0.706679752	-0.143371316	0.148352072	3.071048903	-1.889791112	0.65333852	2.359679254	-1.398720708	-1.341047731	0.294570342	-1.348281355	1.42386832	1.17237743	-1.456857996	0.498168063	-0.145697153	-0.380007424	-0.248730707	-1.500645449	-0.351198071	-0.45835959	-0.719082293	-0.842661115	0.809115639	-1.827234853	0.722243754	0.226568252	1.279651057	0.148878396	1.284059932	-0.622563386	-0.456970197	0.193275879	-0.890183335	-0.713725175	1.664600936	1.432573898	-0.865810414	0.923406403	0.641274341	1.657786877	-1.394163156	-0.71053049	-1.028159669	-1.611808342	-1.444841435	-1.007370312	1.624299232	1.296411524	-0.117614277	-0.392169373	-0.102793482	-0.849198326	-2.06113858	-0.386632172	-1.48229038	0.093464858	0.030992524	0.23948758	1.421638805	-0.076701341	-0.537288406	1.957246863	0.687075697	0.483593039	0.72541816	0.846347211	1.798625906	-0.71143822	0.03221908	0.137419433	-0.693349273	-0.410529594	-0.518598076	-1.388422006	0.112764475	0.271100766	1.009341863	1.20659877	-0.772346738	0.211133686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QPRT	-1.406501414	-1.160524957	1.731188598	2.205751246	1.091126371	1.740018529	-1.850798259	1.382060942	2.411094629	-0.477743857	-1.616743292	-1.20105259	-1.53006465	-2.459360954	2.538578682	2.951457055	-0.657939721	1.622621416	0.896432746	-0.823103173	-0.971953968	-0.017357252	-1.831400833	-0.348027096	-1.524257222	-0.29398484	-0.393642448	0.358132965	0.617075798	1.27832564	0.715428405	0.983036959	-0.816796946	0.401374976	-0.355630261	-1.642047251	0.541119295	2.241807379	2.235723766	0.551286803	-0.7318311	0.498259964	0.518221429	-0.720159374	-0.497576929	-1.972916701	-1.598370591	0.325615418	-1.052293	-0.29145925	-0.060531881	-1.488411744	-0.365826773	-0.549990362	0.184923127	-1.043299213	-0.693012644	-0.884277313	0.21954238	0.080519442	-0.407198627	-0.164335602	0.801341521	0.452800897	0.675650028	1.54238856	0.627140962	-0.410168371	-0.800882025	0.01434024	-1.550217112	-0.80380252	-0.082629445	-0.560821419	-0.017669454	-0.335085423	0.614514692	0.122423691	-0.248004199	1.096037648	0.967671309	0.602503103	0.922369157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPD1	-0.133573106	-0.25026858	-0.052188878	0.864736564	-0.156294743	-0.38213856	1.259156982	-0.521571615	-0.292688281	1.777102001	2.122216631	0.32891667	0.593655101	-0.257428933	-0.434266271	-0.30350781	-0.272712961	0.070872055	-0.497297999	0.171330176	2.037991725	-0.65965088	0.034604035	-0.804681577	1.125378022	-0.994106606	-0.618546981	-0.214729701	0.910157299	-0.649802267	0.369153389	-0.211041758	-0.863044785	0.156670868	-0.691362817	-0.232629285	-0.320322085	-0.754560811	0.136702736	0.238401858	-0.82353069	0.612940941	0.759539184	-0.719191322	-0.991201611	-0.241458899	-0.150642089	-0.449058943	-0.442271792	-0.550467401	2.712309617	0.014591846	-0.307402736	-0.609356396	-0.287588686	0.854201973	-0.142638231	0.382059093	0.166408619	-1.036965057	-0.265129525	0.940460346	0.557153284	-0.647785993	-0.849694097	0.167012143	-0.00465037	-0.046017796	-0.097311146	-0.826794523	-1.053992705	-0.882852665	0.15780727	1.521265243	-0.323673197	-0.691266661	1.316373343	1.473513886	-0.863933165	0.071950154	-0.648007131	-0.992137576	-0.183128691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGC24039	-0.292770144	-1.549744886	-1.956389988	-2.216404209	0.088224663	-1.739944361	-0.273184135	-0.733387228	0.295736399	-2.198301394	-2.470818926	-2.344843966	-2.596470936	-0.874465126	-1.30607525	-1.8438924	-1.371925795	-1.74007895	-1.527533734	-2.723278253	-2.854034237	-1.672616921	0.562608181	-0.191810047	0.115168081	-0.800601236	0.561865349	-0.753457592	-0.307937466	-0.752895061	-0.205751899	-0.086355663	-0.343328323	-1.335021873	-0.453404287	0.001660462	-0.69846115	-0.489895226	0.380524327	0.750220221	1.515777587	1.388815626	0.01548832	0.228670032	0.023059594	-0.024798406	0.370787748	0.071849433	1.042432816	-1.245759996	-0.13726991	0.08255052	-2.448819022	0.381286074	-0.674398552	0.595323537	0.068738957	-0.689576318	-1.505426543	-0.649059253	-0.187971141	0.451305555	0.14879441	0.485938955	0.611957177	0.182634911	-1.30876602	0.00132733	-1.607149482	-1.639951636	-0.322300189	0.284352492	-0.757294486	0.203456361	-0.213696169	-0.019393312	0.937558348	0.410725133	0.826300023	1.687725659	1.312638896	1.219196678	1.644703361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
